img_name,mos
795ad6d6553211efa973a68a9e2fa7c5.jpg,4.0
20f6b9aa654d11efb45852fe1602b694.jpg,3.0
80be96f0553211efa973a68a9e2fa7c5.jpg,3.0
6a91e0de-5adc-11ef-b78c-0c42a134e31c.jpg,4.0
c167e923553211efa973a68a9e2fa7c5.jpg,2.0
4b887640562711efb92c1423f28c69ac.jpg,3.0
d0d222e8562711efaaff043f72c07356.jpg,3.0
06151573654e11ef912900163e5a587a.jpg,4.0
73fd27e9553211efa973a68a9e2fa7c5.jpg,4.0
12c34453-5ade-11ef-b894-946daedbfd0c.jpg,3.0
1314783b654d11efb45852fe1602b694.jpg,4.0
0be033c4654d11efb45852fe1602b694.jpg,3.0
0bfa9e77562f11efb92c1423f28c69ac.jpg,4.0
33d92898654d11efb45852fe1602b694.jpg,3.0
df005171553211efa973a68a9e2fa7c5.jpg,4.0
04b7a56d654e11ef912900163e5a587a.jpg,4.0
87424b3f553211efa973a68a9e2fa7c5.jpg,2.0
4d6ed7dc654d11efb45852fe1602b694.jpg,2.0
4c3c92f4654d11efb45852fe1602b694.jpg,3.0
08a6499e654d11efb45852fe1602b694.jpg,3.0
d431c0a8553211efa973a68a9e2fa7c5.jpg,3.0
7200c049553211efa973a68a9e2fa7c5.jpg,3.0
df0d700d553211efa973a68a9e2fa7c5.jpg,3.0
3c45c73d654d11efb45852fe1602b694.jpg,3.0
028680eb654d11efb45852fe1602b694.jpg,4.0
86bc34ae553211efa973a68a9e2fa7c5.jpg,2.0
8c57d986562f11efab28043f72c79e88.jpg,2.0
cf24cfdb553211efa973a68a9e2fa7c5.jpg,2.0
059d7147654d11efb45852fe1602b694.jpg,4.0
07fcdbcb654e11ef912900163e5a587a.jpg,3.0
7e463d78553211efa973a68a9e2fa7c5.jpg,3.0
76b3a4fd-5adc-11ef-a3ef-e8ebd3e81ba4.jpg,4.0
233c49d5654d11efb45852fe1602b694.jpg,4.0
7b5d42f6553211efa973a68a9e2fa7c5.jpg,3.0
3248f309654d11efb45852fe1602b694.jpg,4.0
c715f593553211efa973a68a9e2fa7c5.jpg,3.0
81ed5c90553211efa973a68a9e2fa7c5.jpg,2.0
d6760453553211efa973a68a9e2fa7c5.jpg,4.0
19e6297e654d11efb45852fe1602b694.jpg,5.0
810051fc-5adc-11ef-968c-0c42a134e588.jpg,3.0
c1d43bd9553211efa973a68a9e2fa7c5.jpg,2.0
ad7cf077-5ae3-11ef-8946-e8ebd32ee6e2.jpg,2.0
d9b0e7e8553211efa973a68a9e2fa7c5.jpg,3.0
843895f5562f11efab28043f72c79e88.jpg,3.0
4a7ceffa654d11efb45852fe1602b694.jpg,4.0
0b251239654d11efb45852fe1602b694.jpg,2.0
78a5ea58553211efa973a68a9e2fa7c5.jpg,3.0
8a27a27c553211efa973a68a9e2fa7c5.jpg,4.0
48150f82654d11efb45852fe1602b694.jpg,2.0
8689d7d0553211efa973a68a9e2fa7c5.jpg,2.0
8d2ca90c553211efa973a68a9e2fa7c5.jpg,2.0
44350ff0654d11efb45852fe1602b694.jpg,4.0
fe6299a9654d11ef912900163e5a587a.jpg,3.0
71f946f3-5adc-11ef-b992-b8cef6bfb2a0.jpg,4.0
2e3608e8562711efb92c1423f28c69ac.jpg,3.0
66141b22-5adc-11ef-91a2-0c42a13d9c2c.jpg,3.0
11415271654d11efb45852fe1602b694.jpg,3.0
0604433e654d11efb45852fe1602b694.jpg,2.0
fcb6faee654d11ef912900163e5a587a.jpg,5.0
be31eab0-5adc-11ef-b100-fa163e1f634a.jpg,2.0
13ef6738654d11efb45852fe1602b694.jpg,3.0
01178cf3654e11ef912900163e5a587a.jpg,4.0
ba024626553211efa973a68a9e2fa7c5.jpg,2.0
1ce56c44654d11efb45852fe1602b694.jpg,3.0
18e1ef8a654d11efb45852fe1602b694.jpg,4.0
d90c7f2f553211efa973a68a9e2fa7c5.jpg,2.0
35fe6f15654d11efb45852fe1602b694.jpg,3.0
16a149d0654d11efb45852fe1602b694.jpg,4.0
04a9fbc6654e11ef912900163e5a587a.jpg,2.0
1b50a003654d11efb45852fe1602b694.jpg,4.0
2e1470bb654d11efb45852fe1602b694.jpg,3.0
723e4352553211efa973a68a9e2fa7c5.jpg,4.0
2739d7da654d11efb45852fe1602b694.jpg,4.0
e2e43339553211efa973a68a9e2fa7c5.jpg,2.0
2d54f265654d11efb45852fe1602b694.jpg,3.0
3ef85292654d11efb45852fe1602b694.jpg,4.0
07c86eeb654d11efb45852fe1602b694.jpg,3.0
7586163e553211efa973a68a9e2fa7c5.jpg,3.0
d1c53e16553211efa973a68a9e2fa7c5.jpg,2.0
b166fb86553211efa973a68a9e2fa7c5.jpg,4.0
aef6e79d553211efa973a68a9e2fa7c5.jpg,3.0
e10210c9-5aed-11ef-9dcb-08c0eb935d04.jpg,4.0
84cb627a553211efa973a68a9e2fa7c5.jpg,2.0
7308cb48562711efb92c1423f28c69ac.jpg,4.0
364b51af-5aeb-11ef-9113-08c0eb65d81a.jpg,2.0
b142cab1553211efa973a68a9e2fa7c5.jpg,2.0
cb09af58553211efa973a68a9e2fa7c5.jpg,3.0
417d483b654d11efb45852fe1602b694.jpg,5.0
f69f3d44654d11ef912900163e5a587a.jpg,4.0
a463fbd8553211efa973a68a9e2fa7c5.jpg,3.0
07a25a80654e11ef912900163e5a587a.jpg,4.0
60227621562711efb92c1423f28c69ac.jpg,3.0
3c504ec5654d11efb45852fe1602b694.jpg,4.0
c84c1a62-5add-11ef-9133-b8cef6aeef94.jpg,2.0
ff12f570654d11ef912900163e5a587a.jpg,2.0
e0354ccd553211efa973a68a9e2fa7c5.jpg,3.0
2fc05ef3654d11efb45852fe1602b694.jpg,4.0
0bec01d0654d11efb45852fe1602b694.jpg,4.0
854d7fa4553211efa973a68a9e2fa7c5.jpg,3.0
2f255de0-5ae5-11ef-96c2-08c0eb3867ec.jpg,4.0
0ded7122654d11efb45852fe1602b694.jpg,4.0
381aa543654d11efb45852fe1602b694.jpg,4.0
89a6da3b-5adc-11ef-97c7-1c34da685340.jpg,4.0
c9a72e26553211efa973a68a9e2fa7c5.jpg,2.0
04a0d46b654d11efb45852fe1602b694.jpg,4.0
93385a74553211efa973a68a9e2fa7c5.jpg,3.0
beb404f4-5aed-11ef-bdf2-b8cef6dcdbdc.jpg,4.0
1a48bec3654d11efb45852fe1602b694.jpg,2.0
ddfa09f9553211efa973a68a9e2fa7c5.jpg,3.0
176c3771654d11efb45852fe1602b694.jpg,3.0
85e4bb96-5ade-11ef-8946-e8ebd32ee6e2.jpg,2.0
a5ba6f38-5ae3-11ef-b983-0c42a123354a.jpg,2.0
7ea7a301553211efa973a68a9e2fa7c5.jpg,3.0
4027f354654d11efb45852fe1602b694.jpg,3.0
cc2628f8-5adf-11ef-8284-0c42a134dbf8.jpg,2.0
a3612581562711efab28043f72c79e88.jpg,1.0
467d344f654d11efb45852fe1602b694.jpg,2.0
31e90c47654d11efb45852fe1602b694.jpg,4.0
b5f0b81b553211efa973a68a9e2fa7c5.jpg,3.0
a58db298553211efa973a68a9e2fa7c5.jpg,2.0
80b2d72e562811efaaff043f72c07356.jpg,4.0
437bdd07654d11efb45852fe1602b694.jpg,3.0
4ee33c5f654d11efb45852fe1602b694.jpg,4.0
847d6109553211efa973a68a9e2fa7c5.jpg,3.0
b91b4411553211efa973a68a9e2fa7c5.jpg,3.0
4d56f3e8-5ae1-11ef-a578-0c42a134dbb4.jpg,3.0
c28c9e8b553211efa973a68a9e2fa7c5.jpg,3.0
33522845654d11efb45852fe1602b694.jpg,3.0
4a745d55654d11efb45852fe1602b694.jpg,3.0
9ac16b1f553211efa973a68a9e2fa7c5.jpg,4.0
1678b0d8654d11efb45852fe1602b694.jpg,4.0
78bc9c08553211efa973a68a9e2fa7c5.jpg,2.0
22b727c6654d11efb45852fe1602b694.jpg,3.0
7b014cac553211efa973a68a9e2fa7c5.jpg,3.0
b6fe1cfc553211efa973a68a9e2fa7c5.jpg,4.0
e69f24cd562a11efab28043f72c79e88.jpg,2.0
2fd0b71d654d11efb45852fe1602b694.jpg,4.0
bf791229553211efa973a68a9e2fa7c5.jpg,3.0
390163db654d11efb45852fe1602b694.jpg,3.0
982afe1d553211efa973a68a9e2fa7c5.jpg,2.0
744bc824553211efa973a68a9e2fa7c5.jpg,2.0
8c3175bb553211efa973a68a9e2fa7c5.jpg,3.0
bc729791553211efa973a68a9e2fa7c5.jpg,2.0
05260eeb654e11ef912900163e5a587a.jpg,2.0
c3661812553211efa973a68a9e2fa7c5.jpg,2.0
d9a64514553211efa973a68a9e2fa7c5.jpg,4.0
a387126c553211efa973a68a9e2fa7c5.jpg,2.0
e2d6e885553211efa973a68a9e2fa7c5.jpg,1.0
2e75b8cb654d11efb45852fe1602b694.jpg,3.0
7b266a57553211efa973a68a9e2fa7c5.jpg,2.0
08bc5e6e654d11efb45852fe1602b694.jpg,4.0
e228a321-5aef-11ef-a258-fa163e660bab.jpg,4.0
098188c7654d11efb45852fe1602b694.jpg,3.0
7575f90e-5adc-11ef-b5bd-0c42a1be9760.jpg,4.0
3be5d95f654d11efb45852fe1602b694.jpg,4.0
c067aa1d553211efa973a68a9e2fa7c5.jpg,2.0
86c233ac553211efa973a68a9e2fa7c5.jpg,3.0
9415dad6553211efa973a68a9e2fa7c5.jpg,4.0
487b5a39654d11efb45852fe1602b694.jpg,4.0
b492ff62553211efa973a68a9e2fa7c5.jpg,3.0
f757d297654d11ef912900163e5a587a.jpg,3.0
4b8953e1654d11efb45852fe1602b694.jpg,3.0
67a2b034-5adc-11ef-bc5c-1c34da7a1ea8.jpg,4.0
3719f535654d11efb45852fe1602b694.jpg,4.0
8e5a6d27-5adf-11ef-8d37-00163e599974.jpg,3.0
0e176e31654d11efb45852fe1602b694.jpg,2.0
05c678fc654e11ef912900163e5a587a.jpg,3.0
1_8ffcd04f3a0027a06dc42ad2b511b613.jpg,2.333333333
1_f2bab1088634ed4bd6a4cf48323c6e7c.jpg,2.0
1_0f86794fa40c5f1c772ebd35c06e7ce5.jpg,5.0
1_8007cfa062a56c4fc1819d0d12d50828.jpg,2.333333333
1_0754ae979343237cb9b29984a235065f.jpg,2.666666667
1_fa5fcc143ddb6245977fc10c38e20000.jpg,4.333333333
1_8b688c5a2ec062f436a1d4f5ceb8fbb7.jpg,5.0
1_3139439ad1311ae63576828113626acc.jpg,3.0
1_db275873dfd63d78a9fafab789811fc8.jpg,3.333333333
1_b6f34ba6cc07b839b0f4d047c632aeec.jpg,1.666666667
1_347791ab0c04e4b7b4f1af4b520dc737.jpg,4.333333333
1_68f8f5abe38d29b6b01570036a05f19d.jpg,2.0
1_ce5cc68cfd4bda720053facefc95b0df.jpg,2.0
1_0dfd3ade673a7529ea8a4ac0657f6df2.jpg,4.333333333
1_f4b19603fe1089e2a56a319206ad5590.jpg,1.333333333
1_dd14c486e3b424f38a40ceb01f6084ba.jpg,2.666666667
1_d70cb6fa7a03da8d3351b190a39fd4a8.jpg,4.666666667
1_f19df198c21bc50b6a478a444bfb19c1.jpg,3.666666667
1_1f2ea9cb4bdf34fca773742fa077371d.jpg,2.333333333
1_519b9d5ccb16b94b608acf71adb3b151.jpg,3.666666667
1_ae8d54774343b15dd7b85bc36048961f.jpg,4.666666667
1_efef204e296c4e48d7b38dfd20b86d9f.jpg,5.0
1_fa3582ae8b8bc9a57ead64da80bdf7bd.jpg,3.333333333
1_cfb607ce4f35aad09c3e14331eb84484.jpg,3.333333333
1_c39189dc8dbc3179c4cd2b8d1a43ee89.jpg,4.333333333
1_fbb03c0f17d4cd4ec17a395ede609ea7.jpg,3.333333333
1_523c29a063de182cc4bdf6ea49ccc75d.jpg,4.333333333
1_ed3f5391f2fe27931f92ee4b8b265d05.jpg,2.0
1_f0f226f3d2c4207770307dfeeb99ee9d.jpg,2.0
1_37f2e560efaa852ad5c14f969e6977d2.jpg,4.333333333
1_fbefe01a8aeeb015c9368c9c5dbf85c8.jpg,2.333333333
1_6a78fb36a856605e5d16309c7827ebd4.jpg,2.666666667
1_37b089fda9d2e13e75a66891bf45ede5.jpg,3.0
1_40b54279e6b7064b555ee7fbfc8bbf79.jpg,5.0
1_2df79b1dea7c9f5daa7c8bbacee69e3c.jpg,4.666666667
1_3b03e999a38d5956d0674a465f787a1b.jpg,2.0
1_bc3a820e947dd5d8f454b3b1adae1d2d.jpg,3.666666667
1_a5f287260a44015fe7ae652d059bf5c3.jpg,2.666666667
1_1e6c9e6ce26f87bb3ea775bae178f78f.jpg,3.666666667
1_0d6fc4e8c3a89bc095524994cde052d1.jpg,3.0
1_adedb6fbfc95b7e6899c3050498736d6.jpg,3.666666667
1_483bbefe8e8951d3ddc59383aa0dda0e.jpg,2.0
1_dfdc853052316f94a3a284404b0315b9.jpg,4.0
1_c0f64ab0e91a5a9369096e280ad75ec2.jpg,3.666666667
1_d6a1cfd81b43bbbb42dffcda88b29f51.jpg,4.666666667
1_d145cb78116ae3d526f9eda6f515cb35.jpg,3.333333333
1_943a1daf9c2434626a683e9cfd7dd56a.jpg,1.666666667
1_f25155d16a7468f81983435d8c933e31.jpg,5.0
1_aa29d4e79a0dcc2c065a53e03e1b1e70.jpg,2.666666667
1_6530a13a7d3b70980f1932b9d18d669c.jpg,3.666666667
1_c6a4e3556edb8670f5f3cb468dcd7331.jpg,3.333333333
1_59d931598bce7f7eb57c61e4c0e8f5d7.jpg,3.666666667
1_b3f8165ab9cbfe2caddf950ab9c10cf6.jpg,3.666666667
1_c4b29a43aef65d4dd43e843f87229122.jpg,3.666666667
1_0c2bcb28a9ec838934d4ef30a8e5799e.jpg,1.666666667
1_65f2430f4923f0d4a176c12047257ebe.jpg,4.666666667
1_9ebf1ea1847ee84491d2d0f75c8e173c.jpg,3.666666667
1_ecaf332e37e4679935c5e58675c8c6de.jpg,1.333333333
1_b867e34192fa82de3b8c53512a2d81da.jpg,4.666666667
1_96e4c18db419b16f3c77fd7b65785fca.jpg,2.666666667
1_8e55ed7a86e202d83680056f1b029dc2.jpg,4.0
1_6abd2e92b5fbcd45ad4f6515e3fa97e0.jpg,2.333333333
1_7ee958eecb546d7b63da83fec94927c3.jpg,3.0
1_275a04a2995fc3496dad41f06a8a5e26.jpg,4.666666667
1_398df5fba36d12052ce0dfb53e622bc5.jpg,2.0
1_9db83469bdd0e63ed74001bd5f2efe6a.jpg,2.666666667
1_8594b098e08b6cb1b2eb91b8899f4f10.jpg,4.666666667
1_78fd849e0468cb001eb73f1a648a8b7f.jpg,5.0
1_82b03ef3859966419312f48976ca8b8b.jpg,3.0
1_b200faa002dc343c58743f03fb7cb1be.jpg,2.666666667
1_b2312de06f126ca54531a3c1ff8d0f24.jpg,4.666666667
1_577cbbaa095dedc2bd477d8d3aefb053.jpg,4.0
1_a851bf2a7fb103dbf0d2f4b79b449f6e.jpg,4.333333333
1_06489006c81f1a4d635b9b67b9d39f73.jpg,3.666666667
1_c2a1d5d164f61efdf2fe006707b2fc08.jpg,3.666666667
1_c927134ea450d9cb8d0bd6533b70aa43.jpg,4.0
1_f05255fd987bfb1234e3a6d57f4b2a5d.jpg,5.0
1_d7bbe01e4f9c82f0b2cc4cf1b20084d3.jpg,3.333333333
1_3fad36887c305b6f6bb56f55617a1685.jpg,2.666666667
1_8d5c587a55407066ce72cb3d5c3267c7.jpg,2.666666667
1_3a88d6988d3314f110a5dd61089d4b8b.jpg,4.666666667
1_0bdd48e21b39bfd2842646bdb51a38e3.jpg,3.0
1_d50284ca1dbd89bb5c22b07f79391fbd.jpg,4.666666667
1_418ad90bfa3adcfd4627c457067979ac.jpg,3.666666667
1_9c04679e1df45514c93ceda2ec14e271.jpg,4.333333333
1_b71ff6f32bf8d6497ee19eb2440e4d55.jpg,2.0
1_9e05b0c1ecb10db932fe47fe6c33b129.jpg,2.333333333
1_bc8e46c3f94f7471153e4323b4c20991.jpg,4.666666667
1_e38afe1b7d37ca610f8ce436857be2d7.jpg,2.0
1_fcad205b7c107e11b416381b7c21848c.jpg,3.666666667
1_cf0e4e03d5e7a69a1877c7ee2a9ab506.jpg,2.333333333
1_e9b0af9c85d515655af3e5d9266c11c5.jpg,5.0
1_feb45a64fc41387786518d25e5aa7277.jpg,4.333333333
1_9aee078b08675212a31e25a335ffec4b.jpg,3.0
1_467a5f4c16e2c29da8d293ce7c94118e.jpg,3.0
1_3d22a343c5e2c5aff0e4fe25bb1716c5.jpg,4.0
1_ba2ebd7bff217c50f05e3991ce3bfcdc.jpg,2.0
1_5f54ce5e656aafb2a0c341546a285f35.jpg,3.666666667
1_c9dafea8aa6993e0d5c481bf60db3bf6.jpg,4.333333333
1_29abb90d895e47d339601967989d7c4a.jpg,2.333333333
1_79191fa8e27d0bd956657aa018994951.jpg,4.333333333
1_b9e153fd2fa68399a57c78c66fe0f13e.jpg,4.333333333
1_8406847df1ce8aab31bfcfbb7d8f58e5.jpg,4.666666667
1_d4923efa819bfae34338c566fc3a88df.jpg,5.0
1_a3e7388095452ecf0717dc0479c1ebde.jpg,5.0
1_6ef7a987a27a807cfe26473bed215754.jpg,5.0
1_8513d456f45bdca606721b51bb9815b1.jpg,3.0
1_e9e616bdff24961912f8b167f96ce18a.jpg,3.666666667
1_d917a55e47bfa0ca160df6b98590920b.jpg,5.0
1_4aa25e39c08a7ba116e8c6c51511c162.jpg,4.666666667
1_bf7027372c5154eed8e0f347fe66cedf.jpg,2.333333333
1_791dc23abd07e7a509bca4f54b8c2880.jpg,4.666666667
1_22b53dd7d1d2ae3792e489b4479d9d5a.jpg,4.0
1_332b586976c94763f1c0986501023241.jpg,2.333333333
1_0fc6bc5a5f9ba898193347b36b5f791b.jpg,2.333333333
1_c30a872550bb53f6cf6afaf1c049b3f2.jpg,1.666666667
1_d6bacb6f35a78c5f79bfde4c77e32afb.jpg,2.0
1_a68a7d5ba3fa4c60a19a1248837e702d.jpg,5.0
1_ffded316d0ab1804ae7d679d2fc91da4.jpg,2.666666667
1_5e4e7a6a28e54733c074b17bb40c8aa5.jpg,4.666666667
1_317e3edafba2945ce7240534414641d6.jpg,2.666666667
1_bc469ed5de2135cd0fba165b01e3e218.jpg,4.666666667
1_b87bf8303b08e0ba7ba951fcab0395ad.jpg,2.666666667
1_39fbc54ca53030692034ab3c62e4b0f5.jpg,3.333333333
1_2d84b51730a40589549a404b925c16aa.jpg,2.333333333
1_e06b5d1f353c00c8a8b4371c9584308b.jpg,4.0
1_3092f095242f54072c7e293b5c55f0aa.jpg,3.666666667
1_0eaebc925696e5b669b77853c8874bf8.jpg,3.666666667
1_c2c69d70ce1b313e1481a03f8058439d.jpg,5.0
1_7c37e1359ca03cf75b7c12ea1703e2cb.jpg,3.0
1_0da1ac8e9661821b8e9644f1edea82b6.jpg,4.333333333
1_e1d8ed95dfbf291a65db2440dbadece3.jpg,3.333333333
1_3467582e8bedd131c753c4420c40669d.jpg,4.666666667
1_ba7cd2b995c8a1396acfa15915c2a0b6.jpg,3.0
1_7998b466540de537a440d438b8acb0c7.jpg,3.666666667
1_1ae7eba41da7796c01e26c0fafea6ac9.jpg,4.333333333
1_e23f21c588d089d4223f3ab164435746.jpg,4.333333333
1_ad8768c54c469d124c4cbc0f7ea07e87.jpg,5.0
1_4c2098dd04998970db76bf735818c022.jpg,3.666666667
1_b4b32f147a129045760e9ae399ecd4e9.jpg,2.666666667
1_65ff5c754aeec5f20ade5e38cbbc49f1.jpg,3.666666667
1_fc534ba3afc15c365e6faa7e28857505.jpg,4.333333333
1_2aafbcbbfabd42daf6de5665c90a6d19.jpg,3.333333333
1_acbb7cdab26c48fc9ae5a61161b73b54.jpg,3.666666667
1_7c5a9d3dbf8f1d9d2760b5affde580c2.jpg,2.666666667
1_58d2306f94b349c5e75e67bf16b349ca.jpg,2.333333333
1_efbadeb662d0b633eac28cb2f0af1655.jpg,3.333333333
1_58f64e30c493ee190614447c004e03db.jpg,3.333333333
1_a96c520ff444344c4848d9d6d445c3f7.jpg,4.333333333
1_09f5dbeab44416253db219dd112d6662.jpg,3.0
1_9f29db3970cdd4dc1c3717f672e72016.jpg,5.0
1_8c200f8f78f737febf2d26a8e1f72424.jpg,2.0
1_7996098c89ac60381fb59dd89ab1eccf.jpg,1.666666667
1_f79767584bda52ae7818ee661555fd50.jpg,5.0
1_05017577a035ca52bb1252cc57dfe071.jpg,4.0
1_cb2afa8180f1f1983afcd683e19e230d.jpg,3.666666667
1_479d58dc9e1a560bcd75ef61ad529a6b.jpg,2.666666667
1_fd49868847f98f2b74c51e1767554cce.jpg,4.666666667
1_c371cc0094f3049eea39b9e4cdfceb43.jpg,5.0
1_5ebd8382a4cd1c3fcea6dd2b5c7d01e6.jpg,4.333333333
1_d631f87129cc6f09ae4280260ad1cce1.jpg,2.0
1_665bb7dc885f2ff0da7ac09d04b3e7f5.jpg,3.333333333
1_e78c74184445c95a6c6ac03196923b61.jpg,5.0
1_1cb9ea7fca9d14135da13c76572747d3.jpg,2.0
1_e1ae379c56583af4181d5f35e528ba0e.jpg,4.666666667
1_f0e141705c9fead8c7aff7966075b9cf.jpg,4.666666667
1_34405ab28270761573237844a02704a5.jpg,3.0
1_661b84c1f8fb6e55b705f7cac2e1e43e.jpg,3.0
1_08ffce8c7fd1a949836dfd657676d43c.jpg,4.0
1_46d4c87050a019d69b70b342c266f6cc.jpg,2.666666667
1_4b0779c091c7c8c14061323993567626.jpg,4.333333333
1_69becc0e449b2b298d84b6181fc5b453.jpg,2.0
1_6209860deb7860c04d71a0f4ac69d0f3.jpg,2.666666667
1_f154343dd0a2e122bb50417f24410828.jpg,3.333333333
1_794094fa93a66b0224bd407c52c33066.jpg,4.333333333
1_41639f7f5bd5d93d538a87a36c401e1e.jpg,2.0
1_3dc3745489e8f37c48bd3a7a6df63df7.jpg,5.0
1_8465546ae6b0cf0c5addf9b928f718ea.jpg,4.333333333
1_bac926ad42cb6ee2ac4463a4286077cc.jpg,4.666666667
1_947a6db36e781606ab1b74a8a83a1244.jpg,4.666666667
1_5a5f2fc2dfd2b19f382192ef4f6e08d6.jpg,3.666666667
1_d3830d25bc0f96504e729e34c6da3bff.jpg,4.666666667
1_2e5973340fe961fc49e0197cdeac9971.jpg,3.666666667
1_4a875689de0fa0234f9c36da6830ac5f.jpg,3.666666667
1_566cfb1a8ee6f7f0a2df386117d7957f.jpg,5.0
1_6dd6cfdf0be8d724da773de713c687f2.jpg,3.333333333
1_56fc2d06ba95e57838763dfc658bf78a.jpg,4.333333333
1_c76e5971115d85a85fd4d9d577a90175.jpg,2.333333333
1_7abbe7fa7a74a74864c301a6cbcef0a0.jpg,5.0
1_f8d750a99606439a1f354e0f35bd8a65.jpg,4.666666667
1_87aa187245b6bfca08ef001350d769e7.jpg,3.333333333
1_09388154aae131c19baff8ac05d5383b.jpg,4.333333333
1_5dd5638501c0a66676e5e9b02f82f8ea.jpg,5.0
1_2cb50948ac33423cb895ed5b48597575.jpg,2.333333333
1_4a4fccb2c89457600fada3d80a9b55b1.jpg,3.666666667
1_33a7e91a0bb50e11f611cbe2f4b9d72b.jpg,4.333333333
1_8260f4c6443b6b143744bc247364c2a8.jpg,2.666666667
1_1a78a1096f63a826b417fcca00325b5d.jpg,4.666666667
1_d7907bda39f82b6c460bc2c3eabacf6f.jpg,2.666666667
1_74f3b5d22f7314bb91196b5fc791d138.jpg,3.333333333
1_623ee79fcd240e7db35d8228c80d05ab.jpg,4.333333333
1_a3e22695702d779833cac1053973ca42.jpg,3.666666667
1_7c4a822a6eea4373461093fa96add5b1.jpg,4.333333333
1_a0ce7322690ff01d8975a221ba108387.jpg,3.0
1_930eb47912492a52184e39e38fc1935f.jpg,2.0
1_41a1d34933db552047def9a831ebd371.jpg,3.333333333
1_08a271da00abbec7b7af93a482644fca.jpg,3.333333333
1_04423326ae123848a396078d314c4048.jpg,4.666666667
1_c6b2044fd7ea5db9ebdeecedaffb5eb5.jpg,3.333333333
1_d23ba7eb5b742ad7679dd7628801ed20.jpg,3.666666667
1_d216437e14c9bf49998fbf37c246c248.jpg,3.0
1_c773fa6b2a003f2c9d60f552b52c0ca5.jpg,3.333333333
1_75fbb42183f651fe6d174512a34c871b.jpg,3.0
1_f3376a423cd8c47618742758eda14d2d.jpg,5.0
1_73c2849f4f28d2eb0317a8817ba1c274.jpg,4.333333333
1_fc5602fa9f7c12c488b8e289351fd420.jpg,3.333333333
1_41b8656b28289b932d249b097fd70eb7.jpg,2.666666667
1_51571306c16b405ffee9a15842cb7fa3.jpg,2.333333333
1_5f42017adee3fadce74a5839684980f5.jpg,4.0
1_5ad355a0e49b3f6f84fbc60020ee09be.jpg,3.333333333
1_afdfe5012c8762cf0f0c21e7e50761b5.jpg,2.333333333
1_604e52b0951f60140d9651ac6e84680d.jpg,4.333333333
1_55e8bf8927772d6f08410e30de895d1d.jpg,4.0
1_864a56f314fe0579ef9deb728fa9aeb8.jpg,4.333333333
1_f2884266233b60a7ab60e62b1497e69d.jpg,5.0
1_1a270edac9771818b57d2834ce23bc17.jpg,4.666666667
1_170c14c3fa687475a523259ea925161a.jpg,3.666666667
1_c61eb833232346302e757e63a926db70.jpg,4.666666667
1_84b6e23959630c7f7a821eaa423a6fea.jpg,2.333333333
1_dce6f5caaf00bbc79d7492f14c009367.jpg,2.0
1_9fdf31cdc0a135cb67c956f302de27fd.jpg,2.0
1_e1d6c1040fe585f4ff3f5e81bcba1133.jpg,3.666666667
1_5106fff04818c3f3637309c03c322062.jpg,3.0
1_868bbfd9694c5a528d768f85d911caea.jpg,3.333333333
1_1bad6a8a3ff468225566617359f62d8d.jpg,4.0
1_a7993d651a7ccc4cdda1581d8c4a1d57.jpg,4.666666667
1_7b06729877432f0ad197c352d002e27e.jpg,2.333333333
1_09039229fb9bbff461caf2af3eefcddf.jpg,2.0
1_9271694f9173b7162a8e323a4edda285.jpg,4.0
1_a2dd9401283f1170bb095a2aaf6bfda6.jpg,2.0
1_0593791aa51dff8ade2d08a6d724390e.jpg,5.0
1_f081db3e327fa37a9fdfbb9a65a303c4.jpg,2.666666667
1_cffa52cccada3db0921e3ae558478186.jpg,3.0
1_2d1fa2240bb9355f31aa66a901472a90.jpg,2.666666667
1_93ad385ae2d17a543836f425da5ecc4a.jpg,5.0
1_af10060dd11c9052afe737a58795b079.jpg,3.666666667
1_aa6d9a4abefad7e090da29be4f41db90.jpg,2.0
1_0f82ad2e77c45b5d40eef097cde0d25c.jpg,3.666666667
1_87bd7946613350c4a7258322b3e1a2d9.jpg,4.333333333
1_8bd97f0dbebf6ba679e93353aba989ad.jpg,4.0
1_e185705fd3af1b0dfe59672db342e677.jpg,2.333333333
1_2277034aee31d008f59cb94bbcf8c0cc.jpg,2.666666667
1_0eac2552f3c0c3c2018f435dc38e35e5.jpg,2.0
1_d3c1a59f06ec1f934aeba46080450f28.jpg,4.0
1_a61bfa9313cf2409124fb15fd4e7c3cf.jpg,4.666666667
1_ae79bc26ef296ad5525ce3585732a0f6.jpg,5.0
1_2be4a59d1397c340e6bc7da8087ae03b.jpg,5.0
1_49ef01d4b522f522da57622a045ee1be.jpg,3.333333333
1_675c383e036c4858f8cf0074f9ed643d.jpg,5.0
1_5ceac6ec180f26537aabb573b8432619.jpg,2.333333333
1_ea23f437491d2c87675f35e96e704830.jpg,4.333333333
1_7c0fd1593838a2187ac979a40512241b.jpg,3.0
1_883c2d2c2de9746bd9cc10f1c77d2e79.jpg,2.0
1_7163a8e38d717c6671372a104c8c6b40.jpg,4.666666667
1_ff5aa7ae7bac7cc4e63812239d5d4070.jpg,4.0
1_a81c7026a850e4141098e9a4a3e5ff18.jpg,3.0
1_d661a8cbd2d199a1b396fff856963a3a.jpg,3.333333333
1_8886a1ec6a5e2edab237c9d449a11b49.jpg,4.666666667
1_fd4d0cd04656eef921fbee645189aab7.jpg,4.333333333
